Random Walk,DT
,19991,2605,1599,1006
,20089,2648,1599,1049
,19847,2606,1599,1007
,19971,2654,1599,1055
,20234,2613,1599,1014
,19793,2614,1599,1015
,19988,2602,1599,1003
Avg of 800
,22468,2703,1599,1104
,22779,2792,1599,1193
,22767,2739,1599,1140
,22792,2753,1599,1154
,22775,2797,1599,1198
,22612,2752,1599,1153
,22674,2780,1599,1181
,22767,2791,1599,1192
,22569,2748,1599,1149
,22413,2705,1599,1106
Avg of 900
,25262,2918,1599,1319
,25014,2882,1599,1283
,24931,2818,1599,1219
,25311,2920,1599,1321
,24823,2864,1599,1265
,24909,2814,1599,1215
,25074,2872,1599,1273
,25357,2872,1599,1273
,25080,2884,1599,1285
,25173,2849,1599,1250
Avg of 1000
Random Walk,NB
,2563,1779,1599,180
,2757,1782,1599,183
,2633,1783,1599,184
,2590,1778,1599,179
,2626,1773,1599,174
,2623,1770,1599,171
,2640,1786,1599,187
,2652,1784,1599,185
,2656,1786,1599,187
,2684,1779,1599,180
Avg of 100
,5234,1960,1599,361
,5284,1966,1599,367
,5238,1976,1599,377
,5200,1958,1599,359
,5299,1979,1599,380
,5231,1966,1599,367
,5291,1961,1599,362
,5089,1957,1599,358
,5208,1968,1599,369
,5131,1965,1599,366
Avg of 200
,7892,2146,1599,547
,7944,2154,1599,555
,7955,2164,1599,565
,7822,2137,1599,538
,7880,2141,1599,542
,8096,2148,1599,549
,7995,2161,1599,562
,7797,2149,1599,550
,7823,2153,1599,554
,7690,2115,1599,516
Avg of 300
,10632,2325,1599,726
,10483,2345,1599,746
,10367,2343,1599,744
,10335,2340,1599,741
,10393,2339,1599,740
,10350,2319,1599,720
,10506,2356,1599,757
,10454,2336,1599,737
,10542,2341,1599,742
,10475,2343,1599,744
Avg of 400
,13137,2528,1599,929
,12989,2513,1599,914
,13052,2509,1599,910
,13031,2544,1599,945
,13127,2521,1599,922
,13295,2537,1599,938
,13213,2524,1599,925
,13119,2523,1599,924
,13044,2520,1599,921
,13157,2525,1599,926
Avg of 500
,15632,2676,1599,1077
,15646,2710,1599,1111
,15768,2701,1599,1102
,15833,2700,1599,1101
,15766,2717,1599,1118
,15576,2704,1599,1105
,15618,2681,1599,1082
,15650,2688,1599,1089
,15660,2693,1599,1094
,15766,2683,1599,1084
Avg of 600
,18334,2894,1599,1295
,18412,2889,1599,1290
,18568,2884,1599,1285
,18481,2872,1599,1273
,18356,2888,1599,1289
,18442,2892,1599,1293
,18559,2896,1599,1297
,17891,2847,1599,1248
,18424,2892,1599,1293
,18343,2872,1599,1273
Avg of 700
,20925,3070,1599,1471
,21270,3075,1599,1476
,20990,3064,1599,1465
,20896,3066,1599,1467
,20758,3057,1599,1458
,20803,3020,1599,1421
,20906,3064,1599,1465
,21098,3056,1599,1457
,20756,3010,1599,1411
,20971,3058,1599,1459
Avg of 800
,23255,3223,1599,1624
,23494,3234,1599,1635
,23606,3254,1599,1655
,23677,3257,1599,1658
,23330,3244,1599,1645
,23604,3246,1599,1647
